Time [s];Raw Voltage [V];Calibrated Force [mN];Frequency [Hz]
3729186433.422;0.0034;2.79947;1.87234
3729186433.432;0.00333;-3.49926;1.87336
3729186433.442;0.00337;0.59491;1.86751
3729186433.452;0.00329;-7.90837;1.8766
3729186433.462;0.00342;5.31896;1.86995
3729186433.472;0.00338;1.22479;1.87785
3729186433.482;0.00334;-2.23951;1.88961
3729186433.492;0.00334;-2.23951;1.88935
3729186433.502;0.00338;0.90985;1.89757
3729186433.512;0.00335;-1.92458;1.89108
3729186433.522;0.00332;-4.12913;1.92401
3729186433.532;0.00335;-1.60964;1.92653
3729186433.542;0.00336;-0.97977;1.92434
3729186433.552;0.00334;-2.55445;1.93354
3729186433.562;0.00322;-13.89216;1.91652
3729186433.572;0.00347;9.72807;1.91594
3729186433.582;0.00334;-2.23951;1.90338
3729186433.592;0.00336;-0.97977;1.88381
3729186433.602;0.00338;0.90985;1.89338
3729186433.612;0.00333;-3.49926;1.88351
3729186433.622;0.00335;-1.2947;1.87228
3729186433.632;0.00349;12.24756;1.86939
3729186433.642;0.00334;-2.23951;1.8567
3729186433.652;0.00336;-0.34989;1.85722
3729186433.662;0.00328;-8.85318;1.86227
3729186433.672;0.00335;-1.2947;1.85577
3729186433.682;0.00334;-2.23951;1.85948
3729186433.692;0.00337;0.59491;1.84859
3729186433.702;0.00342;5.00403;1.83023
3729186433.712;0.00336;-0.97977;1.82476
3729186433.722;0.00342;5.31896;1.79361
3729186433.732;0.00338;0.90985;1.77999
3729186433.742;0.00337;0.27998;1.75615
3729186433.752;0.00341;4.37415;1.72282
3729186433.762;0.00339;2.48453;1.71377
3729186433.772;0.00338;0.90985;1.70201
3729186433.782;0.00336;-0.66483;1.71429
3729186433.792;0.00339;2.1696;1.75336
3729186433.802;0.00336;-0.66483;1.77643
3729186433.812;0.00338;0.90985;1.80142
3729186433.822;0.0034;3.42934;1.82113
3729186433.832;0.00337;-0.03496;1.82831
3729186433.842;0.00341;4.37415;1.83889
3729186433.852;0.00338;0.90985;1.82589
3729186433.862;0.00337;0.27998;1.80683
3729186433.872;0.00334;-2.55445;1.81829
3729186433.882;0.00329;-7.90837;1.82135
3729186433.892;0.00337;-0.03496;1.81373
3729186433.902;0.00335;-1.92458;1.81929
3729186433.912;0.00333;-3.18432;1.82696
3729186433.922;0.00334;-2.23951;1.85056
3729186433.932;0.00333;-3.18432;1.86271
3729186433.942;0.00333;-3.49926;1.85313
3729186433.952;0.00344;7.20858;1.86969
3729186433.962;0.00334;-2.23951;1.87132
3729186433.972;0.00341;3.74428;1.87154
3729186433.982;0.00335;-1.92458;1.86931
3729186433.992;0.00338;1.22479;1.86437
3729186434.002;0.00332;-4.44407;1.87825
3729186434.012;0.0034;2.79947;1.87917
3729186434.022;0.00339;1.85466;1.8848
3729186434.032;0.00338;1.22479;1.89479
3729186434.042;0.00333;-3.49926;1.89208
3729186434.052;0.00347;10.35794;1.89678
3729186434.062;0.00344;7.20858;1.92215
3729186434.072;0.00331;-5.70381;1.91239
3729186434.082;0.00336;-0.34989;1.92855
3729186434.092;0.00335;-1.60964;1.93237
3729186434.102;0.00337;-0.03496;1.92601
3729186434.112;0.00337;0.59491;1.92453
3729186434.122;0.00356;19.17616;1.90174
3729186434.132;0.00333;-3.49926;1.89977
3729186434.142;0.00336;-0.66483;1.88874
3729186434.152;0.00334;-2.86939;1.8775
3729186434.162;0.00333;-3.18432;1.87294
3729186434.172;0.00334;-2.55445;1.85593
3729186434.182;0.00335;-1.92458;1.86684
3729186434.192;0.00335;-1.2947;1.85471
3729186434.202;0.00335;-1.2947;1.84681
3729186434.212;0.00334;-2.23951;1.86037
3729186434.222;0.00338;0.90985;1.85837
3729186434.232;0.00338;1.53972;1.84924
3729186434.242;0.00337;-0.03496;1.83172
3729186434.252;0.00344;6.89364;1.81701
3729186434.262;0.0034;3.11441;1.80943
3729186434.272;0.00339;1.85466;1.78229
3729186434.282;0.00337;0.27998;1.74418
3729186434.292;0.0034;3.11441;1.71967
3729186434.302;0.00338;1.53972;1.70941
3729186434.312;0.0034;3.42934;1.69005
3729186434.322;0.00337;0.27998;1.70236
3729186434.332;0.00338;1.53972;1.73807
3729186434.342;0.00341;4.05922;1.76781
3729186434.352;0.00341;4.37415;1.80749
3729186434.362;0.00338;1.53972;1.82243
3729186434.372;0.00343;6.26377;1.84737
3729186434.382;0.00336;-0.66483;1.85452
3729186434.392;0.00337;0.27998;1.82616
3729186434.402;0.00333;-3.18432;1.82431
3729186434.412;0.00327;-9.79799;1.82258
3729186434.422;0.00334;-2.55445;1.82203
3729186434.432;0.00334;-2.86939;1.8194
3729186434.442;0.00332;-5.07394;1.8151
3729186434.452;0.00336;-0.34989;1.83123
3729186434.462;0.00333;-3.49926;1.84809
3729186434.472;0.00331;-6.01875;1.84782
3729186434.482;0.00337;0.27998;1.85413
3729186434.492;0.00324;-12.63242;1.86411
3729186434.502;0.00337;-0.03496;1.86581
3729186434.512;0.00335;-1.2947;1.87429
3729186434.522;0.00337;0.59491;1.86519
3729186434.532;0.00338;1.22479;1.87058
3729186434.542;0.00333;-3.18432;1.87882
3729186434.552;0.00346;8.78326;1.86888
3729186434.562;0.00333;-3.8142;1.88659
3729186434.572;0.00334;-2.23951;1.89034
3729186434.582;0.00336;-0.97977;1.88657
3729186434.592;0.00329;-7.90837;1.89782
3729186434.602;0.00333;-3.49926;1.90442
3729186434.612;0.00353;16.0268;1.92315
3729186434.622;0.00332;-4.12913;1.92435
3729186434.632;0.00333;-3.49926;1.92659
3729186434.642;0.00337;-0.03496;1.92796
3729186434.652;0.00332;-4.12913;1.90723
3729186434.662;0.00335;-1.92458;1.90366
3729186434.672;0.00335;-1.2947;1.89309
3729186434.682;0.00331;-5.38888;1.88773
3729186434.692;0.00335;-1.92458;1.89044
3729186434.702;0.00335;-1.2947;1.88413
3729186434.712;0.00338;1.22479;1.87373
3729186434.722;0.00338;1.53972;1.87756
3729186434.732;0.00337;0.27998;1.8519
3729186434.742;0.00335;-1.92458;1.85619
3729186434.752;0.00335;-1.92458;1.85842
3729186434.762;0.00334;-2.23951;1.84992
3729186434.772;0.00334;-2.23951;1.84811
3729186434.782;0.00337;0.59491;1.82658
3729186434.792;0.00341;4.37415;1.82454
3729186434.802;0.00338;1.22479;1.81718
3729186434.812;0.00339;1.85466;1.77709
3729186434.822;0.00342;4.68909;1.76043
3729186434.832;0.00338;1.22479;1.73952
3729186434.842;0.00343;5.94883;1.71919
3729186434.852;0.00337;-0.03496;1.71149
3729186434.862;0.00336;-0.66483;1.71336
3729186434.872;0.00341;4.37415;1.74301
3729186434.882;0.00341;4.37415;1.77569
3729186434.892;0.00339;2.1696;1.80102
3729186434.902;0.00339;2.48453;1.81488
3729186434.912;0.00339;2.48453;1.83046
3729186434.922;0.0034;2.79947;1.82023
3729186434.932;0.00335;-1.2947;1.81735
3729186434.942;0.00338;1.53972;1.81112
3729186434.952;0.00333;-3.18432;1.80587
3729186434.962;0.00338;1.22479;1.81963
3729186434.972;0.00331;-6.01875;1.81725
3729186434.982;0.0033;-6.33369;1.81782
3729186434.992;0.00339;1.85466;1.83028
3729186435.002;0.00333;-3.18432;1.83624
3729186435.012;0.00336;-0.34989;1.86164
3729186435.022;0.00335;-1.60964;1.85958
3729186435.032;0.00339;1.85466;1.86113
3729186435.042;0.00342;5.00403;1.8723
3729186435.052;0.00338;0.90985;1.87187
3729186435.062;0.00336;-0.34989;1.86859
3729186435.072;0.00335;-1.92458;1.86956
3729186435.082;0.00335;-1.2947;1.86827
3729186435.092;0.00337;-0.03496;1.87888
3729186435.102;0.00351;14.13718;1.88326
3729186435.112;0.00337;0.27998;1.88748
3729186435.122;0.00337;-0.03496;1.8937
3729186435.132;0.00335;-1.92458;1.8894
3729186435.142;0.00337;-0.03496;1.91634
3729186435.152;0.00333;-3.8142;1.92409
3729186435.162;0.00337;0.27998;1.92099
3729186435.172;0.00334;-2.86939;1.93429
3729186435.182;0.00333;-3.18432;1.93407
3729186435.192;0.00338;0.90985;1.92976
3729186435.202;0.00333;-3.18432;1.92899
3729186435.212;0.00336;-0.34989;1.89549
3729186435.222;0.00334;-2.23951;1.89687
3729186435.232;0.00331;-5.70381;1.89204
3729186435.242;0.00343;5.94883;1.88119
3729186435.252;0.00335;-1.2947;1.87298
3729186435.262;0.00336;-0.97977;1.85639
3729186435.272;0.00341;3.74428;1.85637
3729186435.282;0.00334;-2.86939;1.8558
3729186435.292;0.00334;-2.86939;1.8575
3729186435.302;0.00336;-0.97977;1.85918
3729186435.312;0.00334;-2.86939;1.85205
3729186435.322;0.00341;3.74428;1.83427
3729186435.332;0.00337;-0.03496;1.82721
3729186435.342;0.00347;9.72807;1.80523
3729186435.352;0.00339;1.85466;1.78572
3729186435.362;0.00334;-2.86939;1.76799
3729186435.372;0.0034;2.79947;1.73428
3729186435.382;0.00337;0.27998;1.71888
3729186435.392;0.00337;0.59491;1.70544
3729186435.402;0.00345;8.15339;1.69537
3729186435.412;0.00337;-0.03496;1.73134
3729186435.422;0.00336;-0.66483;1.75955
3729186435.432;0.00342;5.31896;1.78745
3729186435.442;0.00337;0.27998;1.81098
3729186435.452;0.00342;5.00403;1.82456
3729186435.462;0.00339;2.1696;1.84743
3729186435.472;0.00334;-2.23951;1.83432
3729186435.482;0.00333;-3.49926;1.81524
3729186435.492;0.0034;2.79947;1.81904
3729186435.502;0.00332;-4.12913;1.82039
3729186435.512;0.00336;-0.97977;1.81725
3729186435.522;0.00341;4.05922;1.82348
3729186435.532;0.00345;8.15339;1.82395
3729186435.542;0.00336;-0.34989;1.84461
3729186435.552;0.00333;-3.18432;1.86352
3729186435.562;0.00334;-2.55445;1.84933
3729186435.572;0.00336;-0.66483;1.86861
3729186435.582;0.00332;-4.44407;1.87282
3729186435.592;0.00352;15.08199;1.87073
3729186435.602;0.00341;4.37415;1.87223
3729186435.612;0.00334;-2.86939;1.86366
3729186435.622;0.00335;-1.60964;1.88603
3729186435.632;0.00338;0.90985;1.88745
3729186435.642;0.00337;-0.03496;1.88355
3729186435.652;0.00335;-1.2947;1.89525
3729186435.662;0.0033;-6.64862;1.89146
3729186435.672;0.00338;1.22479;1.89706
3729186435.682;0.00338;1.53972;1.91126
3729186435.692;0.00332;-4.12913;1.90696
3729186435.702;0.00335;-1.92458;1.92231
3729186435.712;0.00328;-8.53824;1.92346
3729186435.722;0.00338;0.90985;1.92335
3729186435.732;0.00333;-3.8142;1.92301
3729186435.742;0.00334;-2.55445;1.90597
3729186435.752;0.00335;-1.92458;1.90099
3729186435.762;0.00334;-2.86939;1.88983
3729186435.772;0.0034;2.79947;1.8811
3729186435.782;0.00333;-3.8142;1.88064
3729186435.792;0.00332;-5.07394;1.85816
3729186435.802;0.00331;-5.70381;1.86714
3729186435.812;0.00332;-4.12913;1.8597
3729186435.822;0.00334;-2.23951;1.84435
3729186435.832;0.00336;-0.34989;1.86138
3729186435.842;0.00336;-0.97977;1.85793
3729186435.852;0.00335;-1.60964;1.85307
3729186435.862;0.00335;-1.92458;1.84131
3729186435.872;0.00334;-2.86939;1.82548
3729186435.882;0.00339;2.48453;1.82864
3729186435.892;0.00337;0.59491;1.79842
3729186435.902;0.00338;0.90985;1.76472
3729186435.912;0.00338;1.53972;1.74344
3729186435.922;0.00337;0.59491;1.72412
3729186435.932;0.00337;0.27998;1.70416
3729186435.942;0.0034;2.79947;1.6979
3729186435.952;0.00335;-1.92458;1.71869
3729186435.962;0.00337;0.27998;1.7488
3729186435.972;0.00337;0.27998;1.78146
3729186435.982;0.00337;0.59491;1.79645
3729186435.992;0.00346;9.0982;1.822
3729186436.002;0.00339;1.85466;1.83655
3729186436.012;0.00339;2.1696;1.81475
3729186436.022;0.00346;9.0982;1.82054
3729186436.032;0.00327;-9.16811;1.81781
3729186436.042;0.00341;3.74428;1.81505
3729186436.052;0.00335;-1.60964;1.82695
3729186436.062;0.00334;-2.23951;1.82644
3729186436.072;0.00335;-1.92458;1.83305
3729186436.082;0.0035;12.5625;1.84497
3729186436.092;0.00334;-2.86939;1.84544
3729186436.102;0.00336;-0.97977;1.85791
3729186436.112;0.00331;-5.38888;1.86298
3729186436.122;0.00339;1.85466;1.86636
3729186436.132;0.00336;-0.66483;1.87085
3729186436.142;0.00338;0.90985;1.86421
3729186436.152;0.00338;0.90985;1.87133
3729186436.162;0.00338;1.22479;1.88401
3729186436.172;0.00338;1.22479;1.8702
3729186436.182;0.00336;-0.66483;1.8767
3729186436.192;0.00338;1.22479;1.88358
3729186436.202;0.0034;3.11441;1.88404
3729186436.212;0.00334;-2.86939;1.88719
3729186436.222;0.00335;-1.60964;1.88805
3729186436.232;0.00339;2.1696;1.9127
3729186436.242;0.00336;-0.66483;1.92008
3729186436.252;0.00336;-0.66483;1.92415
3729186436.262;0.00332;-4.44407;1.93728
3729186436.272;0.0034;2.79947;1.92355
3729186436.282;0.00337;0.27998;1.93115
3729186436.292;0.00337;0.27998;1.91176
3729186436.302;0.00333;-3.18432;1.8969
3729186436.312;0.00334;-2.86939;1.90327
3729186436.322;0.00334;-2.55445;1.89114
3729186436.332;0.00334;-2.23951;1.879
3729186436.342;0.00338;0.90985;1.8723
3729186436.352;0.00336;-0.66483;1.85742
3729186436.362;0.00336;-0.34989;1.85632
3729186436.372;0.00334;-2.86939;1.86173
3729186436.382;0.00338;0.90985;1.85391
3729186436.392;0.00332;-4.12913;1.85392
3729186436.402;0.00335;-1.2947;1.83651
3729186436.412;0.00341;3.74428;1.83175
3729186436.422;0.0034;3.11441;1.82837
3729186436.432;0.00336;-0.34989;1.78688
3729186436.442;0.0034;2.79947;1.77164
3729186436.452;0.00331;-5.70381;1.75459
3729186436.462;0.00336;-0.66483;1.72315
3729186436.472;0.0034;3.11441;1.71719
3729186436.482;0.00338;1.53972;1.70485
3729186436.492;0.00338;1.53972;1.71839
3729186436.502;0.00337;0.27998;1.75871
3729186436.512;0.0035;12.87744;1.78313
3729186436.522;0.00341;4.05922;1.80796
3729186436.532;0.00341;4.05922;1.83033
3729186436.542;0.00332;-4.44407;1.83483
3729186436.552;0.00339;1.85466;1.83626
3729186436.562;0.00336;-0.66483;1.82686
3729186436.572;0.00354;17.28655;1.8153
3729186436.582;0.00332;-5.07394;1.81841
3729186436.592;0.00333;-3.18432;1.82079
3729186436.602;0.00335;-1.60964;1.81451
3729186436.612;0.00334;-2.23951;1.81829
3729186436.622;0.00331;-5.38888;1.8234
3729186436.632;0.00337;0.59491;1.85313
3729186436.642;0.00335;-1.2947;1.85983
3729186436.652;0.00332;-4.12913;1.85145
3729186436.662;0.00337;-0.03496;1.86851
3729186436.672;0.00339;2.48453;1.8674
3729186436.682;0.0034;2.79947;1.86859
3729186436.692;0.00336;-0.34989;1.87378
3729186436.702;0.00335;-1.60964;1.86744
3729186436.712;0.00338;1.22479;1.88043
3729186436.722;0.00333;-3.18432;1.8781
3729186436.732;0.00332;-4.12913;1.88349
3729186436.742;0.00336;-0.34989;1.89284
3729186436.752;0.00335;-1.2947;1.88803
3729186436.762;0.00336;-0.66483;1.90219
3729186436.772;0.00336;-0.66483;1.91875
3729186436.782;0.00335;-1.92458;1.91447
3729186436.792;0.00338;1.22479;1.92865
3729186436.802;0.0034;2.79947;1.93377
3729186436.812;0.00335;-1.60964;1.93236
3729186436.822;0.00336;-0.66483;1.93278
3729186436.832;0.00337;0.27998;1.90082
3729186436.842;0.00338;1.53972;1.90289
3729186436.852;0.00331;-5.70381;1.88977
3729186436.862;0.00341;4.05922;1.87498
3729186436.872;0.00337;-0.03496;1.87693
3729186436.882;0.00336;-0.97977;1.85656
3729186436.892;0.00335;-1.92458;1.85901
3729186436.902;0.00332;-4.12913;1.8536
3729186436.912;0.00337;-0.03496;1.85509
3729186436.922;0.00337;-0.03496;1.86243
3729186436.932;0.00335;-1.92458;1.85544
3729186436.942;0.00328;-8.85318;1.84702
3729186436.952;0.00335;-1.60964;1.83667
3729186436.962;0.00341;4.37415;1.81747
3729186436.972;0.00338;1.53972;1.80373
3729186436.982;0.00336;-0.34989;1.7835
3729186436.992;0.00341;3.74428;1.75534
3729186437.002;0.00344;7.20858;1.73191
3729186437.012;0.00337;0.59491;1.71374
3729186437.022;0.00344;6.89364;1.69556
3729186437.032;0.00338;1.22479;1.70797
3729186437.042;0.00338;1.22479;1.73933
3729186437.052;0.00341;4.05922;1.76492
3729186437.062;0.00355;17.60148;1.79389
3729186437.072;0.00335;-1.2947;1.81
3729186437.082;0.0034;2.79947;1.84278
3729186437.092;0.00339;2.1696;1.8388
3729186437.102;0.00338;0.90985;1.81678
3729186437.112;0.00338;0.90985;1.81247
3729186437.122;0.00336;-0.34989;1.81224
3729186437.132;0.00332;-4.759;1.81888
3729186437.142;0.00335;-1.92458;1.82301
3729186437.152;0.00334;-2.55445;1.81838
3729186437.162;0.00339;1.85466;1.83714
3729186437.172;0.00337;0.27998;1.85593
3729186437.182;0.00335;-1.60964;1.84617
3729186437.192;0.00335;-1.92458;1.85489
3729186437.202;0.00335;-1.92458;1.86365
3729186437.212;0.00338;1.53972;1.86114
3729186437.222;0.0034;3.11441;1.86667
3729186437.232;0.00336;-0.34989;1.8656
3729186437.242;0.00334;-2.86939;1.88271
3729186437.252;0.00336;-0.34989;1.88451
3729186437.262;0.0034;3.11441;1.87022
3729186437.272;0.00333;-3.49926;1.88638
3729186437.282;0.00334;-2.86939;1.89183
3729186437.292;0.00337;0.59491;1.89041
3729186437.302;0.00336;-0.97977;1.89545
3729186437.312;0.00333;-3.18432;1.89406
3729186437.322;0.00339;2.48453;1.91105
3729186437.332;0.00336;-0.66483;1.91773
3729186437.342;0.00338;0.90985;1.923
3729186437.352;0.00341;3.74428;1.91862
3729186437.362;0.00337;-0.03496;1.90353
3729186437.372;0.00339;2.48453;1.9003
3729186437.382;0.00336;-0.34989;1.89028
3729186437.392;0.00335;-1.92458;1.88462
3729186437.402;0.00337;-0.03496;1.88536
3729186437.412;0.00337;0.27998;1.87391
3729186437.422;0.00337;0.27998;1.87228
3729186437.432;0.00335;-1.60964;1.87788
3729186437.442;0.0031;-26.17468;1.85385
3729186437.452;0.00336;-0.66483;1.86182
3729186437.462;0.00338;1.22479;1.86074
3729186437.472;0.00334;-2.23951;1.84914
3729186437.482;0.00333;-3.18432;1.84483
3729186437.492;0.00342;5.6339;1.8274
3729186437.502;0.00338;1.53972;1.83316
3729186437.512;0.00333;-3.8142;1.81286
3729186437.522;0.0034;2.79947;1.77847
3729186437.532;0.0034;3.42934;1.76443
3729186437.542;0.00341;3.74428;1.74126
3729186437.552;0.00351;13.82225;1.72091
3729186437.562;0.00338;0.90985;1.71126
3729186437.572;0.00339;2.48453;1.7103
3729186437.582;0.00338;1.53972;1.73447
3729186437.592;0.00338;1.53972;1.76869
3729186437.602;0.00337;0.59491;1.79144
3729186437.612;0.00344;6.89364;1.81394
3729186437.622;0.00337;0.27998;1.83283
3729186437.632;0.0034;3.11441;1.82754
3729186437.642;0.0034;3.11441;1.82237
3729186437.652;0.00338;1.53972;1.81369
3729186437.662;0.0034;2.79947;1.80825
3729186437.672;0.00339;1.85466;1.82158
3729186437.682;0.00328;-8.53824;1.82043
3729186437.692;0.00337;0.59491;1.81941
3729186437.702;0.00334;-2.55445;1.83448
3729186437.712;0.00334;-2.55445;1.83831
3729186437.722;0.00336;-0.34989;1.85654
3729186437.732;0.00338;1.22479;1.86009
3729186437.742;0.00334;-2.86939;1.86245
3729186437.752;0.00334;-2.23951;1.87141
3729186437.762;0.00336;-0.34989;1.871
3729186437.772;0.00336;-0.34989;1.87864
3729186437.782;0.00337;-0.03496;1.88492
3729186437.792;0.00338;1.22479;1.86971
3729186437.802;0.00339;2.1696;1.87553
3729186437.812;0.00338;0.90985;1.88239
3729186437.822;0.00337;0.27998;1.88741
3729186437.832;0.00332;-4.44407;1.88759
3729186437.842;0.00344;7.20858;1.88551
3729186437.852;0.00334;-2.55445;1.91116
3729186437.862;0.00332;-5.07394;1.92129
3729186437.872;0.00335;-1.92458;1.92204
3729186437.882;0.00337;-0.03496;1.93463
3729186437.892;0.00336;-0.97977;1.92877
3729186437.902;0.00336;-0.34989;1.93242
3729186437.912;0.00335;-1.2947;1.92423
3729186437.922;0.00335;-1.2947;1.89993
3729186437.932;0.00335;-1.60964;1.90153
3729186437.942;0.00332;-4.44407;1.89168
3729186437.952;0.00338;1.53972;1.88381
3729186437.962;0.00335;-1.60964;1.87443
3729186437.972;0.00335;-1.60964;1.85654
3729186437.982;0.00341;3.74428;1.85634
3729186437.992;0.00329;-7.2785;1.85111
3729186438.002;0.00336;-0.97977;1.8551
3729186438.012;0.00335;-1.2947;1.85769
3729186438.022;0.00336;-0.97977;1.84717
3729186438.032;0.00337;-0.03496;1.84271
3729186438.042;0.00343;5.94883;1.8362
3729186438.052;0.00337;0.59491;1.79969
3729186438.062;0.0034;3.42934;1.77678
3729186438.072;0.00339;2.1696;1.76342
3729186438.082;0.00341;4.05922;1.73266
3729186438.092;0.00336;-0.34989;1.71904
3729186438.102;0.00337;0.27998;1.70329
3729186438.112;0.00341;4.05922;1.69467
3729186438.122;0.0034;3.42934;1.72666
3729186438.132;0.0034;3.11441;1.76107
3729186438.142;0.00339;2.1696;1.79283
3729186438.152;0.00342;5.31896;1.81305
3729186438.162;0.00335;-1.92458;1.82747
3729186438.172;0.00338;0.90985;1.85148
3729186438.182;0.00337;0.27998;1.83766
3729186438.192;0.00337;0.59491;1.81729
3729186438.202;0.00337;0.59491;1.82219
3729186438.212;0.00334;-2.86939;1.82569
3729186438.222;0.00336;-0.97977;1.82353
3729186438.232;0.00336;-0.97977;1.82027
3729186438.242;0.0033;-6.96356;1.82581
3729186438.252;0.00338;1.53972;1.85226
3729186438.262;0.00333;-3.49926;1.85933
3729186438.272;0.00333;-3.18432;1.85096
3729186438.282;0.00337;0.27998;1.86432
3729186438.292;0.00335;-1.92458;1.86775
3729186438.302;0.00339;2.1696;1.86476
3729186438.312;0.00336;-0.34989;1.87757
3729186438.322;0.00336;-0.66483;1.8664
3729186438.332;0.00336;-0.34989;1.87581
3729186438.342;0.00336;-0.34989;1.87977
3729186438.352;0.00333;-3.18432;1.88014
3729186438.362;0.00337;-0.03496;1.89268
3729186438.372;0.00336;-0.97977;1.88484
3729186438.382;0.00337;-0.03496;1.89752
3729186438.392;0.00332;-4.44407;1.90715
